time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage
7.828,0.150,1.000,0.000,6,174.38,-0.602,-0.080,10992,0.0
7.862,0.150,1.000,0.000,6,174.82,-0.590,-0.092,11028,0.0
7.880,0.150,1.000,0.000,6,175.25,-0.576,-0.104,11063,0.0
7.899,0.150,1.000,0.000,6,175.67,-0.560,-0.116,11096,0.0
7.918,0.150,1.000,0.000,6,176.09,-0.543,-0.127,11127,0.0
7.937,0.150,1.000,0.000,6,176.51,-0.524,-0.138,11156,0.0
7.971,0.150,1.000,0.000,6,176.93,-0.503,-0.149,11183,0.0
7.990,0.150,1.000,0.000,6,177.35,-0.480,-0.160,11205,0.0
8.013,0.150,1.000,0.000,6,177.77,-0.455,-0.170,11229,0.0
8.032,0.150,1.000,0.000,6,178.19,-0.428,-0.180,11254,0.0
8.051,0.150,1.000,0.000,6,178.60,-0.400,-0.190,11279,0.0
8.070,0.150,1.000,0.000,6,179.02,-0.369,-0.200,11305,0.0
8.089,0.150,1.000,0.000,6,179.43,-0.337,-0.209,11331,0.0
8.129,0.150,1.000,0.000,6,179.84,-0.303,-0.220,11356,0.0
8.148,0.150,1.000,0.000,6,180.26,-0.266,-0.230,11379,0.0
8.167,0.150,1.000,0.000,6,180.67,-0.228,-0.240,11400,0.0
8.186,0.150,1.000,0.000,6,181.08,-0.188,-0.249,11424,0.0
8.206,0.150,1.000,0.000,6,181.49,-0.147,-0.259,11450,0.0
8.229,0.150,1.000,0.000,6,181.90,-0.103,-0.269,11476,0.0
8.249,0.150,1.000,0.000,6,182.30,-0.057,-0.279,11502,0.0
8.269,0.150,1.000,0.000,6,182.69,-0.010,-0.287,11528,0.0
8.290,0.150,1.000,0.000,6,183.09,0.038,-0.286,11552,0.0
8.310,0.150,1.000,0.000,6,183.51,0.086,-0.284,11550,0.0
8.332,0.150,1.000,0.000,6,183.90,0.133,-0.282,11567,0.0
8.354,0.150,1.000,0.000,6,184.28,0.181,-0.281,11594,0.0
8.396,0.150,1.000,0.000,6,184.68,0.228,-0.279,11600,0.0
8.400,0.150,1.000,0.000,6,185.08,0.275,-0.276,11613,0.0
8.422,0.150,1.000,0.000,6,185.46,0.322,-0.273,11649,0.0
8.448,0.150,1.000,0.000,6,185.84,0.368,-0.270,11684,0.0
8.471,0.150,1.000,0.000,6,186.24,0.414,-0.267,11698,0.0
8.499,0.150,1.000,0.000,6,186.62,0.460,-0.263,11734,0.0
8.523,0.150,1.000,0.000,6,186.99,0.505,-0.260,11770,0.0
8.553,0.150,1.000,0.000,6,187.38,0.549,-0.257,11794,0.0
8.556,0.150,1.000,0.000,6,187.77,0.593,-0.253,11822,0.0
8.578,0.150,1.000,0.000,6,188.16,0.636,-0.250,11848,0.0
8.601,0.150,1.000,0.000,6,188.53,0.679,-0.246,11887,0.0
8.623,0.150,1.000,0.000,6,188.92,0.721,-0.242,11913,0.0
8.645,0.150,1.000,0.000,6,189.31,0.762,-0.238,11931,0.0
8.668,0.150,1.000,0.000,6,189.68,0.802,-0.233,11974,0.0
8.691,0.030,1.000,0.000,6,190.08,0.841,-0.227,12007,0.0
8.713,-0.090,1.000,0.000,6,190.57,0.879,-0.215,11998,0.0
8.737,0.030,1.000,0.000,6,191.05,0.915,-0.199,12020,0.0
8.760,-0.090,1.000,0.000,6,191.50,0.949,-0.181,12063,0.0
8.784,0.030,1.000,0.000,6,192.02,0.981,-0.163,12062,0.0
8.807,-0.090,1.000,0.000,6,192.47,1.010,-0.145,12100,0.0
8.830,0.030,1.000,0.000,6,192.88,1.036,-0.126,12178,0.0
8.853,-0.090,1.000,0.000,6,193.39,1.060,-0.108,12172,0.0
8.876,0.030,1.000,0.000,6,193.85,1.080,-0.091,12207,0.0
8.901,-0.090,1.000,0.000,6,194.23,1.097,-0.074,12311,0.0
8.925,0.030,1.000,0.000,6,194.76,1.111,-0.056,12291,0.0
8.928,-0.090,1.000,0.000,6,195.22,1.121,-0.040,12332,0.0
8.951,0.030,1.000,0.000,6,195.58,1.129,-0.022,12450,0.0
8.974,-0.090,1.000,0.000,6,196.08,1.133,-0.012,12411,0.0
9.000,0.030,1.000,0.000,6,196.56,1.136,-0.009,12378,0.0
9.023,-0.090,1.000,0.000,6,196.97,1.139,-0.007,12406,0.0
9.049,0.030,1.000,0.000,6,197.42,1.141,-0.004,12397,0.0
9.052,-0.090,1.000,0.000,6,197.87,1.143,-0.002,12388,0.0
9.075,0.030,1.000,0.000,6,198.31,1.144,0.000,12392,0.0
9.100,-0.090,1.000,0.000,6,198.73,1.145,0.002,12407,0.0
9.122,0.030,1.000,0.000,6,199.14,1.145,0.005,12430,0.0
9.148,-0.090,1.000,0.000,6,199.54,1.145,0.006,12457,0.0
9.151,0.030,1.000,0.000,6,199.94,1.145,0.009,12488,0.0
9.173,-0.090,1.000,0.000,6,200.34,1.144,0.010,12522,0.0
9.198,0.030,1.000,0.000,6,200.73,1.143,0.013,12552,0.0
9.220,-0.090,1.000,0.000,6,201.14,1.141,0.015,12580,0.0
9.247,0.030,1.000,0.000,6,201.54,1.139,0.017,12605,0.0
9.251,-0.090,0.850,0.000,6,201.88,1.136,0.019,12573,0.0
9.272,0.030,0.722,0.000,6,202.10,1.133,0.022,12542,0.0
9.297,-0.090,0.614,0.000,6,202.23,1.130,0.023,12514,0.0
9.318,0.030,0.522,0.000,6,202.29,1.126,0.026,12488,0.0
9.339,-0.090,0.444,0.000,6,202.28,1.122,0.028,12462,0.0
9.363,0.030,0.377,0.000,6,202.21,1.117,0.030,12437,0.0
9.384,-0.090,0.321,0.000,6,202.09,1.112,0.032,12412,0.0
9.405,0.030,0.272,0.000,6,201.94,1.107,0.035,12388,0.0
9.430,-0.090,0.232,0.000,6,201.74,1.101,0.037,12364,0.0
9.432,0.030,0.197,0.250,6,201.12,1.095,0.039,12228,0.0
9.453,-0.090,0.167,0.438,6,199.94,1.088,0.042,12076,0.0
9.473,0.030,0.142,0.578,6,198.27,1.081,0.044,11905,0.0
9.497,-0.090,0.000,0.684,6,196.31,1.074,0.046,11673,0.0
9.517,0.030,0.000,0.513,6,194.23,1.067,0.048,11612,0.0
9.537,-0.090,0.000,0.385,6,192.42,1.059,0.050,11562,0.0
9.562,0.030,0.000,0.288,6,190.95,1.051,0.053,11514,0.0
9.583,-0.090,0.000,0.216,6,189.88,1.042,0.056,11482,0.0
9.603,0.030,0.000,0.412,6,188.59,1.033,0.060,11330,0.0
9.624,-0.090,0.000,0.559,6,186.97,1.024,0.062,11167,0.0
9.644,0.030,0.000,0.669,6,185.05,1.014,0.065,10989,0.0
9.664,-0.090,0.000,0.502,6,183.15,1.004,0.067,10941,0.0
9.684,0.030,0.000,0.377,6,181.40,0.994,0.068,10897,0.0
9.704,-0.090,0.000,0.282,6,179.99,0.984,0.070,10847,0.0
9.724,0.030,0.000,0.462,6,178.53,0.973,0.073,10684,0.0
9.745,-0.090,0.000,0.596,6,176.83,0.962,0.075,10515,0.0
9.764,0.030,0.000,0.697,6,174.86,0.951,0.078,10336,0.0
9.784,-0.090,0.000,0.523,6,172.89,0.939,0.079,10296,0.0
9.803,0.030,0.000,0.392,6,171.12,0.928,0.081,10261,0.0
9.822,-0.090,0.000,0.294,6,169.67,0.916,0.083,10221,0.0
9.844,0.030,0.000,0.471,6,168.22,0.904,0.085,10055,0.0
9.863,-0.090,0.000,0.603,6,166.57,0.891,0.087,9873,0.0
9.882,0.030,0.000,0.702,6,164.66,0.879,0.089,9694,0.0
9.900,-0.090,0.000,0.527,6,162.74,0.866,0.091,9663,0.0
9.919,0.030,0.000,0.395,6,160.96,0.853,0.093,9637,0.0
9.937,-0.090,0.000,0.296,6,159.48,0.841,0.094,9600,0.0
9.956,0.030,0.000,0.222,6,158.35,0.827,0.096,9564,0.0
9.978,-0.090,0.000,0.417,6,157.21,0.814,0.098,9415,0.0
9.996,0.030,0.000,0.562,6,155.69,0.800,0.101,9254,0.0
10.014,-0.090,0.000,0.422,6,154.15,0.787,0.102,9202,0.0
10.033,0.030,0.000,0.316,6,152.72,0.773,0.104,9172,0.0
10.051,-0.090,0.000,0.237,6,151.60,0.759,0.106,9144,0.0
10.068,0.030,0.000,0.178,6,150.73,0.745,0.109,9119,0.0
10.101,-0.090,0.000,0.383,6,149.72,0.730,0.111,8978,0.0
10.118,0.030,0.000,0.288,6,148.54,0.715,0.114,8946,0.0
10.136,-0.090,0.000,0.216,6,147.61,0.700,0.116,8918,0.0
10.154,0.030,0.000,0.162,6,146.83,0.685,0.118,8893,0.0
10.188,-0.090,0.000,0.121,6,146.23,0.670,0.121,8872,0.0
10.191,0.030,0.000,0.091,6,145.72,0.654,0.123,8852,0.0
10.210,-0.090,0.000,0.068,6,145.30,0.638,0.126,8835,0.0
10.228,0.030,0.000,0.051,6,144.93,0.622,0.128,8819,0.0
10.259,-0.090,0.000,0.038,6,144.61,0.605,0.130,8805,0.0
10.276,0.030,0.000,0.029,6,144.32,0.588,0.133,8791,0.0
10.293,-0.090,0.000,0.022,6,144.05,0.571,0.135,8777,0.0
10.309,0.030,0.000,0.016,6,143.80,0.554,0.137,8764,0.0
10.341,-0.090,0.000,0.012,6,143.57,0.536,0.139,8751,0.0
10.360,0.030,0.000,0.009,6,143.35,0.518,0.142,8739,0.0
10.377,-0.090,0.000,0.007,6,143.13,0.499,0.144,8727,0.0
10.394,0.030,0.000,0.005,6,142.93,0.481,0.146,8715,0.0
10.411,-0.090,0.000,0.004,6,142.72,0.462,0.149,8703,0.0
10.428,0.030,0.000,0.003,6,142.52,0.443,0.151,8691,0.0
10.458,-0.090,0.000,0.002,6,142.33,0.423,0.153,8679,0.0
10.476,0.030,0.000,0.002,6,142.13,0.404,0.156,8668,0.0
10.492,-0.090,0.000,0.001,6,141.94,0.384,0.158,8656,0.0
10.509,0.030,0.000,0.001,6,141.75,0.364,0.160,8645,0.0
10.540,-0.090,0.000,0.001,6,141.56,0.343,0.162,8633,0.0
10.557,0.030,0.000,0.001,6,141.38,0.322,0.165,8622,0.0
10.574,-0.090,0.000,0.000,6,141.19,0.301,0.167,8611,0.0
10.591,0.030,0.000,0.000,6,141.00,0.280,0.169,8600,0.0
10.608,-0.090,0.000,0.000,6,140.82,0.258,0.171,8589,0.0
10.641,0.030,0.000,0.000,6,140.64,0.236,0.174,8577,0.0
10.723,-0.090,0.000,0.000,6,140.45,0.214,0.176,8566,0.0
10.728,0.030,0.000,0.000,6,140.27,0.192,0.178,8555,0.0
10.731,-0.090,0.000,0.000,6,140.09,0.169,0.180,8544,0.0
10.733,0.030,0.000,0.000,6,139.91,0.147,0.183,8533,0.0
10.750,-0.090,0.000,0.000,6,139.73,0.123,0.185,8522,0.0
10.753,0.030,0.000,0.000,6,139.55,0.100,0.187,8511,0.0
10.769,-0.090,0.000,0.000,6,139.37,0.076,0.189,8500,0.0
10.797,0.030,0.000,0.000,6,139.19,0.052,0.192,8490,0.0
10.812,-0.090,0.000,0.000,6,139.01,0.028,0.194,8479,0.0
10.827,0.030,0.000,0.000,6,138.84,0.004,0.196,8468,0.0
10.856,-0.090,0.000,0.000,6,138.66,-0.021,0.198,8458,0.0
10.873,0.030,0.000,0.000,6,138.49,-0.046,0.201,8447,0.0
10.890,-0.090,0.000,0.000,6,138.31,-0.071,0.203,8436,0.0
10.907,0.030,0.000,0.000,6,138.14,-0.096,0.205,8426,0.0
10.940,-0.090,0.000,0.000,6,137.96,-0.122,0.207,8415,0.0
10.956,0.030,0.000,0.000,6,137.79,-0.148,0.209,8404,0.0
10.973,-0.090,0.000,0.000,6,137.62,-0.174,0.212,8394,0.0
10.990,0.030,0.000,0.000,6,137.45,-0.200,0.214,8383,0.0
11.007,-0.090,0.000,0.000,6,137.27,-0.227,0.216,8373,0.0
11.040,0.030,0.000,0.000,6,137.10,-0.254,0.219,8363,0.0
11.056,-0.090,0.000,0.000,6,136.93,-0.281,0.221,8353,0.0
11.073,0.030,0.000,0.000,6,136.76,-0.308,0.223,8342,0.0
11.090,-0.090,0.000,0.000,6,136.59,-0.336,0.225,8332,0.0
11.107,0.030,0.000,0.000,6,136.42,-0.364,0.227,8322,0.0
11.139,-0.090,0.000,0.000,6,136.25,-0.392,0.229,8312,0.0
11.157,0.030,0.000,0.000,6,136.09,-0.420,0.231,8300,0.0
11.174,0.090,0.000,0.000,6,135.93,-0.448,0.230,8290,0.0
11.190,0.150,0.000,0.000,6,135.75,-0.476,0.224,8280,0.0
11.208,0.150,0.000,0.000,6,135.57,-0.503,0.215,8270,0.0
11.239,0.150,0.000,0.000,6,135.39,-0.530,0.205,8259,0.0
11.257,0.150,0.000,0.000,6,135.20,-0.555,0.193,8247,0.0
11.274,0.150,0.000,0.000,6,135.00,-0.580,0.181,8235,0.0
11.291,0.150,0.000,0.000,6,134.81,-0.603,0.170,8223,0.0
11.307,0.150,0.000,0.000,6,134.61,-0.625,0.158,8211,0.0
11.339,0.150,0.000,0.000,6,134.41,-0.647,0.147,8198,0.0
11.356,0.150,0.000,0.000,6,134.20,-0.667,0.136,8184,0.0
11.374,0.150,0.000,0.000,6,133.99,-0.686,0.124,8171,0.0
11.390,0.150,0.000,0.000,6,133.77,-0.703,0.112,8159,0.0
11.407,0.150,0.000,0.000,6,133.55,-0.720,0.100,8146,0.0
11.440,0.150,0.000,0.000,6,133.33,-0.735,0.088,8132,0.0
11.457,0.150,0.000,0.000,6,133.11,-0.748,0.076,8119,0.0
11.474,0.150,0.000,0.000,6,132.89,-0.761,0.064,8106,0.0
11.492,0.150,0.000,0.000,6,132.67,-0.772,0.054,8093,0.0
11.509,0.150,0.000,0.000,6,132.47,-0.781,0.044,8080,0.0
11.541,0.030,0.000,0.000,6,132.28,-0.790,0.035,8068,0.0
11.556,-0.090,0.000,0.000,6,132.12,-0.798,0.032,8056,0.0
11.575,0.030,0.000,0.000,6,131.97,-0.805,0.031,8048,0.0
11.591,-0.090,0.000,0.000,6,131.82,-0.811,0.032,8040,0.0
11.608,0.030,0.000,0.000,6,131.68,-0.817,0.034,8033,0.0
11.639,-0.090,0.000,0.000,6,131.53,-0.823,0.036,8025,0.0
11.657,0.030,0.000,0.000,6,131.39,-0.829,0.039,8016,0.0
11.674,-0.090,0.000,0.000,6,131.24,-0.834,0.042,8008,0.0
11.689,0.030,0.000,0.000,6,131.10,-0.840,0.044,7999,0.0
11.710,-0.090,0.000,0.000,6,130.95,-0.845,0.047,7990,0.0
11.744,0.030,0.000,0.000,6,130.81,-0.851,0.049,7981,0.0
11.758,-0.090,0.000,0.000,6,130.67,-0.857,0.052,7971,0.0
11.773,0.030,0.000,0.000,6,130.53,-0.863,0.054,7962,0.0
11.790,0.090,0.000,0.000,6,130.38,-0.869,0.053,7954,0.0
11.807,0.150,0.000,0.000,6,130.22,-0.874,0.047,7945,0.0
11.841,0.150,0.000,0.000,6,130.06,-0.879,0.039,7935,0.0
11.855,0.150,0.000,0.000,6,129.90,-0.884,0.028,7926,0.0
11.874,0.150,0.000,0.000,6,129.74,-0.887,0.017,7916,0.0
11.890,0.030,0.000,0.250,6,129.18,-0.890,0.008,7788,0.0
11.907,-0.090,0.000,0.438,6,128.12,-0.892,0.004,7642,0.0
11.940,0.030,0.000,0.578,6,126.70,-0.894,0.003,7478,0.0
11.958,-0.090,0.000,0.684,6,125.05,-0.896,0.004,7287,0.0
11.974,0.030,0.000,0.763,6,123.25,-0.897,0.005,7082,0.0
11.991,-0.090,0.000,0.822,6,121.33,-0.899,0.007,6880,0.0
12.011,0.030,0.000,0.867,6,119.33,-0.900,0.009,6676,0.0
12.029,-0.090,0.000,0.900,6,117.29,-0.902,0.011,6472,0.0
12.057,0.030,0.000,0.925,6,115.23,-0.903,0.012,6265,0.0
12.074,0.090,0.000,0.694,6,113.19,-0.905,0.014,6278,0.0
12.091,0.150,0.000,0.520,6,111.25,-0.906,0.014,6395,0.0
12.108,0.210,0.000,0.390,6,109.51,-0.908,0.015,6490,0.0
12.140,0.270,0.000,0.293,6,108.04,-0.909,0.014,6489,0.0
12.158,0.280,0.000,0.219,6,106.75,-0.910,0.013,6450,0.0
12.173,0.160,0.000,0.165,6,105.58,-0.911,0.012,6403,0.0
12.191,0.040,0.000,0.123,6,104.51,-0.912,0.010,6353,0.0
12.206,-0.080,0.000,0.093,6,103.51,-0.913,0.009,6304,0.0
12.240,0.040,0.000,0.069,6,102.63,-0.914,0.009,6257,0.0
12.257,0.100,0.000,0.052,6,102.18,-0.915,0.007,6226,0.0
12.275,0.160,0.000,0.039,6,101.96,-0.915,0.001,6215,0.0
12.291,0.220,0.000,0.029,6,101.76,-0.915,-0.008,6206,0.0
12.323,0.280,0.000,0.022,6,101.57,-0.913,-0.019,6197,0.0
12.339,0.160,0.000,0.016,6,101.41,-0.911,-0.031,6189,0.0
12.356,0.040,0.000,0.012,6,101.30,-0.908,-0.040,6183,0.0
12.373,-0.080,0.000,0.009,6,101.19,-0.905,-0.044,6177,0.0
12.391,0.040,0.000,0.007,6,101.10,-0.902,-0.045,6172,0.0
12.408,-0.080,0.000,0.005,6,101.01,-0.899,-0.045,6167,0.0
12.480,-0.020,0.000,0.004,6,100.93,-0.895,-0.043,6163,0.0
12.485,0.040,0.000,0.003,6,100.85,-0.892,-0.042,6158,0.0
12.491,0.100,0.000,0.002,6,100.76,-0.888,-0.045,6154,0.0
12.505,0.160,0.000,0.002,6,100.67,-0.883,-0.050,6148,0.0
12.508,0.220,0.000,0.001,6,100.56,-0.878,-0.059,6142,0.0
12.530,0.280,0.000,0.001,6,100.44,-0.872,-0.070,6135,0.0
12.552,0.330,0.000,0.001,6,100.30,-0.865,-0.084,6127,0.0
12.583,0.331,0.000,0.001,6,100.16,-0.857,-0.099,6119,0.0
12.598,0.332,0.000,0.000,6,100.02,-0.847,-0.116,6110,0.0
12.612,0.212,0.000,0.000,6,99.86,-0.837,-0.134,6101,0.0
12.639,0.092,0.000,0.000,6,99.73,-0.825,-0.151,6093,0.0
12.657,-0.028,0.000,0.000,6,99.63,-0.813,-0.165,6085,0.0
12.674,0.092,0.000,0.000,6,99.55,-0.799,-0.174,6080,0.0
12.691,-0.028,0.000,0.000,6,99.46,-0.785,-0.180,6075,0.0
12.708,0.092,0.000,0.000,6,99.39,-0.771,-0.183,6070,0.0
12.740,-0.028,0.000,0.000,6,99.31,-0.755,-0.186,6066,0.0
12.758,0.032,0.000,0.000,6,99.24,-0.740,-0.188,6061,0.0
12.774,0.092,0.000,0.000,6,99.17,-0.723,-0.189,6057,0.0
12.791,0.152,0.000,0.000,6,99.09,-0.707,-0.191,6053,0.0
12.809,0.212,0.000,0.000,6,99.01,-0.689,-0.196,6048,0.0
12.841,0.092,0.000,0.000,6,98.91,-0.671,-0.204,6042,0.0
12.858,-0.028,0.000,0.000,6,98.83,-0.653,-0.212,6036,0.0
12.875,0.092,0.000,0.000,6,98.76,-0.634,-0.217,6032,0.0
12.892,-0.028,0.000,0.000,6,98.69,-0.614,-0.221,6028,0.0
12.909,0.092,0.000,0.000,6,98.62,-0.595,-0.223,6024,0.0
12.941,-0.028,0.000,0.000,6,98.55,-0.575,-0.225,6019,0.0
12.958,0.092,0.000,0.000,6,98.48,-0.555,-0.227,6015,0.0
12.975,-0.028,0.000,0.000,6,98.41,-0.534,-0.229,6011,0.0
12.991,0.092,0.000,0.000,6,98.35,-0.514,-0.231,6007,0.0
13.008,-0.028,0.000,0.000,6,98.28,-0.493,-0.232,6003,0.0
13.042,0.092,0.000,0.000,6,98.21,-0.472,-0.234,5999,0.0
13.058,-0.028,0.000,0.000,6,98.14,-0.451,-0.236,5995,0.0
13.075,0.092,0.000,0.000,6,98.08,-0.430,-0.238,5991,0.0
13.092,-0.028,0.000,0.000,6,98.01,-0.409,-0.240,5986,0.0
13.109,0.092,0.000,0.000,6,97.94,-0.387,-0.242,5982,0.0
13.141,-0.028,0.000,0.000,6,97.87,-0.366,-0.243,5978,0.0
13.157,0.092,0.000,0.000,6,97.81,-0.344,-0.245,5974,0.0
13.176,-0.028,0.000,0.000,6,97.74,-0.322,-0.247,5970,0.0
13.192,0.092,0.000,0.000,6,97.68,-0.300,-0.249,5966,0.0
13.209,-0.028,0.000,0.000,6,97.61,-0.278,-0.251,5962,0.0
13.243,0.092,0.000,0.000,6,97.55,-0.255,-0.253,5958,0.0
13.259,-0.028,0.150,0.000,6,97.48,-0.233,-0.254,5954,0.0
13.277,0.092,0.277,0.000,6,97.46,-0.210,-0.256,5975,0.0
13.294,-0.028,0.386,0.000,6,97.50,-0.187,-0.258,5997,0.0
13.309,0.092,0.328,0.000,6,97.58,-0.164,-0.260,6018,0.0
13.343,-0.028,0.279,0.000,6,97.66,-0.141,-0.261,6014,0.0
13.359,0.092,0.237,0.000,6,97.73,-0.117,-0.263,6010,0.0
13.376,-0.028,0.201,0.000,6,97.77,-0.094,-0.264,6007,0.0
13.393,0.092,0.171,0.000,6,97.79,-0.070,-0.266,6003,0.0
13.410,-0.028,0.296,0.000,6,97.80,-0.046,-0.268,5999,0.0
13.428,0.092,0.401,0.000,6,97.86,-0.022,-0.269,6021,0.0
13.460,-0.028,0.491,0.000,6,97.94,0.002,-0.271,6043,0.0
13.475,0.092,0.417,0.000,6,98.08,0.026,-0.273,6065,0.0
13.494,-0.028,0.355,0.000,6,98.20,0.051,-0.274,6061,0.0
13.509,0.092,0.302,0.000,6,98.30,0.075,-0.276,6058,0.0
13.527,-0.028,0.256,0.000,6,98.37,0.100,-0.277,6054,0.0
13.559,0.092,0.218,0.000,6,98.42,0.125,-0.279,6050,0.0
13.575,-0.028,0.335,0.000,6,98.45,0.150,-0.281,6046,0.0
13.593,0.092,0.435,0.000,6,98.52,0.175,-0.282,6068,0.0
13.610,-0.028,0.520,0.000,6,98.62,0.201,-0.284,6090,0.0
13.626,0.092,0.442,0.000,6,98.77,0.227,-0.286,6112,0.0
13.660,-0.028,0.375,0.000,6,98.90,0.252,-0.287,6108,0.0
13.675,0.092,0.319,0.000,6,99.01,0.278,-0.289,6104,0.0
13.692,-0.028,0.421,0.000,6,99.09,0.304,-0.290,6100,0.0
13.708,0.092,0.508,0.000,6,99.19,0.331,-0.292,6122,0.0
13.741,-0.028,0.582,0.000,6,99.32,0.357,-0.293,6146,0.0
13.758,0.092,0.645,0.000,6,99.50,0.384,-0.295,6169,0.0
13.775,-0.028,0.548,0.000,6,99.70,0.411,-0.297,6192,0.0
13.792,0.092,0.466,0.000,6,99.89,0.438,-0.298,6188,0.0
13.809,-0.028,0.396,0.000,6,100.04,0.465,-0.300,6184,0.0
13.842,0.092,0.336,0.000,6,100.16,0.492,-0.301,6179,0.0
13.857,-0.028,0.286,0.000,6,100.24,0.520,-0.303,6175,0.0
13.876,0.092,0.243,0.000,6,100.31,0.548,-0.305,6171,0.0
13.893,-0.028,0.207,0.000,6,100.35,0.575,-0.306,6167,0.0
13.909,0.092,0.176,0.000,6,100.38,0.604,-0.308,6163,0.0
13.927,-0.028,0.149,0.000,6,100.39,0.632,-0.310,6159,0.0
13.959,0.092,0.127,0.000,6,100.39,0.660,-0.311,6154,0.0
13.976,-0.028,0.108,0.000,6,100.38,0.689,-0.313,6151,0.0
13.993,0.092,0.092,0.000,6,100.36,0.717,-0.315,6147,0.0
14.008,-0.028,0.078,0.000,6,100.34,0.746,-0.310,6143,0.0
14.027,0.092,0.066,0.000,6,100.31,0.773,-0.293,6139,0.0
14.059,0.152,0.056,0.000,6,100.27,0.799,-0.276,6134,0.0
14.075,0.212,0.048,0.000,6,100.22,0.824,-0.261,6131,0.0
14.092,0.272,0.041,0.000,6,100.14,0.847,-0.250,6127,0.0
14.115,0.332,0.035,0.000,6,100.05,0.870,-0.242,6121,0.0
14.130,0.333,0.029,0.000,6,99.92,0.892,-0.237,6113,0.0
14.158,0.334,0.025,0.000,6,99.79,0.913,-0.234,6105,0.0
14.174,0.335,0.021,0.000,6,99.66,0.933,-0.233,6096,0.0
14.191,0.336,0.018,0.000,6,99.51,0.953,-0.232,6084,0.0
14.209,0.337,0.015,0.000,6,99.36,0.973,-0.230,6075,0.0
14.241,0.338,0.013,0.000,6,99.21,0.992,-0.228,6064,0.0
14.257,0.339,0.011,0.000,6,99.08,1.010,-0.225,6053,0.0
14.275,0.339,0.009,0.000,6,98.99,1.027,-0.218,6048,0.0
14.292,0.340,0.008,0.000,6,98.91,1.043,-0.207,6041,0.0
14.309,0.341,0.007,0.000,6,98.80,1.059,-0.196,6039,0.0
14.327,0.341,0.006,0.000,6,98.69,1.073,-0.184,6031,0.0
14.360,0.342,0.005,0.000,6,98.56,1.086,-0.173,6022,0.0
14.378,0.343,0.004,0.000,6,98.37,1.099,-0.165,6015,0.0
14.396,0.344,0.004,0.000,6,98.12,1.110,-0.163,6023,0.0
14.415,0.346,0.003,0.000,6,97.84,1.121,-0.168,6034,0.0
14.435,0.348,0.003,0.000,6,97.53,1.130,-0.178,6000,0.0
14.455,0.350,0.002,0.000,6,97.15,1.140,-0.188,5949,0.0
14.477,0.352,0.002,0.000,6,96.74,1.149,-0.194,5927,0.0
14.500,0.355,0.002,0.000,6,96.40,1.159,-0.197,5905,0.0
14.524,0.357,0.001,0.000,6,96.13,1.169,-0.196,5883,0.0
14.549,0.359,0.001,0.000,6,95.90,1.178,-0.191,5865,0.0
14.551,0.361,0.001,0.000,6,95.68,1.186,-0.184,5857,0.0
14.577,0.362,0.001,0.000,6,95.46,1.194,-0.173,5844,0.0
14.604,0.364,0.001,0.000,6,95.26,1.202,-0.162,5829,0.0
14.631,0.365,0.001,0.000,6,95.07,1.208,-0.152,5818,0.0
14.633,0.366,0.001,0.000,6,94.88,1.215,-0.144,5807,0.0
14.661,0.367,0.000,0.000,6,94.67,1.220,-0.137,5794,0.0
14.690,0.369,0.000,0.000,6,94.40,1.224,-0.131,5775,0.0
14.692,0.371,0.000,0.000,6,94.11,1.229,-0.126,5759,0.0
14.722,0.373,0.000,0.000,6,93.83,1.233,-0.122,5743,0.0
14.752,0.374,0.000,0.000,6,93.57,1.237,-0.120,5730,0.0
14.754,0.376,0.000,0.000,6,93.32,1.240,-0.119,5717,0.0
14.786,0.378,0.000,0.000,6,93.06,1.243,-0.119,5701,0.0
14.788,0.258,0.000,0.000,6,92.77,1.245,-0.117,5686,0.0
14.820,0.138,0.000,0.000,6,92.48,1.247,-0.114,5666,0.0
14.854,0.018,0.000,0.000,6,92.25,1.249,-0.111,5649,0.0
14.856,0.000,0.000,0.000,6,92.07,1.251,-0.107,5637,0.0
14.891,0.000,0.000,0.000,6,91.91,1.252,-0.102,5627,0.0
14.893,0.000,0.000,0.000,6,91.75,1.252,-0.097,5617,0.0
14.928,0.000,0.000,0.000,6,91.56,1.251,-0.090,5609,0.0
14.930,0.000,0.000,0.000,6,91.40,1.251,-0.081,5595,0.0
14.966,0.000,0.000,0.000,6,91.27,1.250,-0.071,5584,0.0
15.002,0.000,0.000,0.000,6,91.16,1.249,-0.061,5575,0.0
15.004,0.000,0.000,0.000,6,91.07,1.247,-0.051,5567,0.0
15.040,0.000,0.000,0.000,6,90.97,1.244,-0.040,5561,0.0
15.043,0.000,0.000,0.000,6,90.85,1.241,-0.027,5556,0.0
15.080,0.000,0.000,0.000,6,90.74,1.238,-0.013,5549,0.0
15.082,0.060,0.000,0.000,6,90.66,1.234,0.002,5540,0.0
15.120,0.120,0.000,0.000,6,90.58,1.230,0.017,5537,0.0
15.121,0.180,0.000,0.000,6,90.50,1.225,0.030,5534,0.0
15.159,0.240,0.000,0.000,6,90.42,1.220,0.042,5527,0.0
15.161,0.300,0.000,0.000,6,90.29,1.214,0.054,5519,0.0
15.200,0.360,0.000,0.000,6,90.12,1.208,0.063,5508,0.0
15.202,0.399,0.000,0.000,6,89.96,1.201,0.070,5500,0.0
15.240,0.400,0.000,0.000,6,89.81,1.194,0.075,5493,0.0
